Election Year,Total Votes,Municipality,PA Senate Candidate,PA Senate Candidate Party,PA Senate District Prop,PA Senate Office Prop,PA Senate Office Votes,PA Senate Precinct Prop,PA Senate Precinct Votes,POTUS Candidate,POTUS Candidate Party,POTUS District Prop,POTUS Office Prop,POTUS Office Votes,POTUS Precinct Prop,POTUS Precinct Votes,Precinct,Total Turnout,US Senate Candidate,US Senate Candidate Party,US Senate District Prop,US Senate Office Prop,US Senate Office Votes,US Senate Precinct Prop,US Senate Precinct Votes,GEOID
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Barack Obama,D,31.2,37.58,63722,28.09,234,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Gary Johnson,L,0.91,0.84,1426,1.08,9,East Huntingdon Township Whites,68.5,Tom Smith,R,63.37,56.78,95218,67.77,551,42129450
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Gary Johnson,L,0.91,0.84,1426,1.08,9,East Huntingdon Township Whites,68.5,Bob Casey Jr,D,34.44,41.4,69431,30.38,247,42129450
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Gary Johnson,L,0.91,0.84,1426,1.08,9,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Jill Stein,G,0.31,0.29,492,0.12,1,East Huntingdon Township Whites,68.5,Tom Smith,R,63.37,56.78,95218,67.77,551,42129450
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Jill Stein,G,0.31,0.29,492,0.12,1,East Huntingdon Township Whites,68.5,Bob Casey Jr,D,34.44,41.4,69431,30.38,247,42129450
2012,1216,E Huntingdon,Ronald M Gazze,I,12.57,13.04,13946,10.96,86,Jill Stein,G,0.31,0.29,492,0.12,1,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Mitt Romney,R,67.58,61.29,103932,70.71,589,East Huntingdon Township Whites,68.5,Tom Smith,R,63.37,56.78,95218,67.77,551,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Mitt Romney,R,67.58,61.29,103932,70.71,589,East Huntingdon Township Whites,68.5,Bob Casey Jr,D,34.44,41.4,69431,30.38,247,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Mitt Romney,R,67.58,61.29,103932,70.71,589,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Barack Obama,D,31.2,37.58,63722,28.09,234,East Huntingdon Township Whites,68.5,Tom Smith,R,63.37,56.78,95218,67.77,551,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Barack Obama,D,31.2,37.58,63722,28.09,234,East Huntingdon Township Whites,68.5,Bob Casey Jr,D,34.44,41.4,69431,30.38,247,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Barack Obama,D,31.2,37.58,63722,28.09,234,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Gary Johnson,L,0.91,0.84,1426,1.08,9,East Huntingdon Township Whites,68.5,Tom Smith,R,63.37,56.78,95218,67.77,551,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Gary Johnson,L,0.91,0.84,1426,1.08,9,East Huntingdon Township Whites,68.5,Bob Casey Jr,D,34.44,41.4,69431,30.38,247,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Gary Johnson,L,0.91,0.84,1426,1.08,9,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Jill Stein,G,0.31,0.29,492,0.12,1,East Huntingdon Township Whites,68.5,Tom Smith,R,63.37,56.78,95218,67.77,551,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Jill Stein,G,0.31,0.29,492,0.12,1,East Huntingdon Township Whites,68.5,Bob Casey Jr,D,34.44,41.4,69431,30.38,247,42129450
2012,1216,E Huntingdon,Kim L Ward,R,87.43,86.96,92984,89.04,699,Jill Stein,G,0.31,0.29,492,0.12,1,East Huntingdon Township Whites,68.5,Rayburn Douglas Smith,L,2.18,1.82,3060,1.85,15,42129450
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Mitt Romney,R,53.67,61.29,103932,49.19,91,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Mitt Romney,R,53.67,61.29,103932,49.19,91,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Mitt Romney,R,53.67,61.29,103932,49.19,91,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Barack Obama,D,44.9,37.58,63722,48.65,90,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Barack Obama,D,44.9,37.58,63722,48.65,90,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Barack Obama,D,44.9,37.58,63722,48.65,90,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Gary Johnson,L,1.04,0.84,1426,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Gary Johnson,L,1.04,0.84,1426,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Gary Johnson,L,1.04,0.84,1426,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Jill Stein,G,0.38,0.29,492,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Jill Stein,G,0.38,0.29,492,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.98,40,Jill Stein,G,0.38,0.29,492,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Mitt Romney,R,53.67,61.29,103932,49.19,91,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Mitt Romney,R,53.67,61.29,103932,49.19,91,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Mitt Romney,R,53.67,61.29,103932,49.19,91,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Barack Obama,D,44.9,37.58,63722,48.65,90,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Barack Obama,D,44.9,37.58,63722,48.65,90,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Barack Obama,D,44.9,37.58,63722,48.65,90,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Gary Johnson,L,1.04,0.84,1426,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Gary Johnson,L,1.04,0.84,1426,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Gary Johnson,L,1.04,0.84,1426,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Jill Stein,G,0.38,0.29,492,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Tom Smith,R,49.68,56.78,95218,46.41,84,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Jill Stein,G,0.38,0.29,492,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Bob Casey Jr,D,47.85,41.4,69431,51.93,94,42129510
2012,340,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.02,142,Jill Stein,G,0.38,0.29,492,1.08,2,City of Greensburg Ward 1 Precinct 1,54.41,Rayburn Douglas Smith,L,2.47,1.82,3060,1.66,3,42129510
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Mitt Romney,R,53.67,61.29,103932,53.14,423,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Mitt Romney,R,53.67,61.29,103932,53.14,423,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Mitt Romney,R,53.67,61.29,103932,53.14,423,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Barack Obama,D,44.9,37.58,63722,46.36,369,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Barack Obama,D,44.9,37.58,63722,46.36,369,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Barack Obama,D,44.9,37.58,63722,46.36,369,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Gary Johnson,L,1.04,0.84,1426,0.5,4,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Gary Johnson,L,1.04,0.84,1426,0.5,4,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Gary Johnson,L,1.04,0.84,1426,0.5,4,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,21.06,163,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Mitt Romney,R,53.67,61.29,103932,53.14,423,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Mitt Romney,R,53.67,61.29,103932,53.14,423,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Mitt Romney,R,53.67,61.29,103932,53.14,423,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Barack Obama,D,44.9,37.58,63722,46.36,369,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Barack Obama,D,44.9,37.58,63722,46.36,369,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Barack Obama,D,44.9,37.58,63722,46.36,369,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Gary Johnson,L,1.04,0.84,1426,0.5,4,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Gary Johnson,L,1.04,0.84,1426,0.5,4,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Gary Johnson,L,1.04,0.84,1426,0.5,4,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 1 Precinct 2,59.45,Tom Smith,R,49.68,56.78,95218,48.22,380,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 1 Precinct 2,59.45,Bob Casey Jr,D,47.85,41.4,69431,49.49,390,42129520
2012,1339,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,78.94,611,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 1 Precinct 2,59.45,Rayburn Douglas Smith,L,2.47,1.82,3060,2.28,18,42129520
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Mitt Romney,R,53.67,61.29,103932,42.86,69,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Mitt Romney,R,53.67,61.29,103932,42.86,69,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Mitt Romney,R,53.67,61.29,103932,42.86,69,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Barack Obama,D,44.9,37.58,63722,52.8,85,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Barack Obama,D,44.9,37.58,63722,52.8,85,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Barack Obama,D,44.9,37.58,63722,52.8,85,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Gary Johnson,L,1.04,0.84,1426,3.11,5,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Gary Johnson,L,1.04,0.84,1426,3.11,5,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Gary Johnson,L,1.04,0.84,1426,3.11,5,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Jill Stein,G,0.38,0.29,492,1.24,2,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Jill Stein,G,0.38,0.29,492,1.24,2,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,30.97,48,Jill Stein,G,0.38,0.29,492,1.24,2,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Mitt Romney,R,53.67,61.29,103932,42.86,69,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Mitt Romney,R,53.67,61.29,103932,42.86,69,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Mitt Romney,R,53.67,61.29,103932,42.86,69,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Barack Obama,D,44.9,37.58,63722,52.8,85,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Barack Obama,D,44.9,37.58,63722,52.8,85,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Barack Obama,D,44.9,37.58,63722,52.8,85,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Gary Johnson,L,1.04,0.84,1426,3.11,5,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Gary Johnson,L,1.04,0.84,1426,3.11,5,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Gary Johnson,L,1.04,0.84,1426,3.11,5,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Jill Stein,G,0.38,0.29,492,1.24,2,City of Greensburg Ward 2 Precinct 1,56.49,Tom Smith,R,49.68,56.78,95218,42.04,66,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Jill Stein,G,0.38,0.29,492,1.24,2,City of Greensburg Ward 2 Precinct 1,56.49,Bob Casey Jr,D,47.85,41.4,69431,55.41,87,42129530
2012,285,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,69.03,107,Jill Stein,G,0.38,0.29,492,1.24,2,City of Greensburg Ward 2 Precinct 1,56.49,Rayburn Douglas Smith,L,2.47,1.82,3060,2.55,4,42129530
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Mitt Romney,R,53.67,61.29,103932,51.62,207,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Mitt Romney,R,53.67,61.29,103932,51.62,207,City of Greensburg Ward 2 Precinct 2,67.85,Bob Casey Jr,D,47.85,41.4,69431,46,184,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Mitt Romney,R,53.67,61.29,103932,51.62,207,City of Greensburg Ward 2 Precinct 2,67.85,Rayburn Douglas Smith,L,2.47,1.82,3060,4.5,18,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Barack Obama,D,44.9,37.58,63722,46.63,187,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Barack Obama,D,44.9,37.58,63722,46.63,187,City of Greensburg Ward 2 Precinct 2,67.85,Bob Casey Jr,D,47.85,41.4,69431,46,184,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Barack Obama,D,44.9,37.58,63722,46.63,187,City of Greensburg Ward 2 Precinct 2,67.85,Rayburn Douglas Smith,L,2.47,1.82,3060,4.5,18,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Gary Johnson,L,1.04,0.84,1426,1.75,7,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Gary Johnson,L,1.04,0.84,1426,1.75,7,City of Greensburg Ward 2 Precinct 2,67.85,Bob Casey Jr,D,47.85,41.4,69431,46,184,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Gary Johnson,L,1.04,0.84,1426,1.75,7,City of Greensburg Ward 2 Precinct 2,67.85,Rayburn Douglas Smith,L,2.47,1.82,3060,4.5,18,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 2 Precinct 2,67.85,Bob Casey Jr,D,47.85,41.4,69431,46,184,42129540
2012,591,City Of Greensburg,Ronald M Gazze,I,21.57,13.04,13946,20.2,79,Jill Stein,G,0.38,0.29,492,0,0,City of Greensburg Ward 2 Precinct 2,67.85,Rayburn Douglas Smith,L,2.47,1.82,3060,4.5,18,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Mitt Romney,R,53.67,61.29,103932,51.62,207,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Mitt Romney,R,53.67,61.29,103932,51.62,207,City of Greensburg Ward 2 Precinct 2,67.85,Bob Casey Jr,D,47.85,41.4,69431,46,184,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Mitt Romney,R,53.67,61.29,103932,51.62,207,City of Greensburg Ward 2 Precinct 2,67.85,Rayburn Douglas Smith,L,2.47,1.82,3060,4.5,18,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Barack Obama,D,44.9,37.58,63722,46.63,187,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Barack Obama,D,44.9,37.58,63722,46.63,187,City of Greensburg Ward 2 Precinct 2,67.85,Bob Casey Jr,D,47.85,41.4,69431,46,184,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Barack Obama,D,44.9,37.58,63722,46.63,187,City of Greensburg Ward 2 Precinct 2,67.85,Rayburn Douglas Smith,L,2.47,1.82,3060,4.5,18,42129540
2012,591,City Of Greensburg,Kim L Ward,R,78.43,86.96,92984,79.8,312,Gary Johnson,L,1.04,0.84,1426,1.75,7,City of Greensburg Ward 2 Precinct 2,67.85,Tom Smith,R,49.68,56.78,95218,49.5,198,42129540
